business	NEW YORK (Reuters) - Staples Inc. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote"&gt;SPLS.O&lt;/A&gt;, the top U.S. office products retailer, on Tuesday reported a 39 percent jump in quarterly profit, raised its full-year forecast and said it plans to enter the fast-growing Chinese market.
world	Saudi visitors to Malaysia were up 53 percent in 2004.
world	The secretary general of the United Nations fights a war on many fronts in his crusade to bring human rights and peace to the world.
world	Colombia offers to exchange jailed rebels for hostages held by Farc militants - a reversal of earlier policy.
world	British police have charged eight terrorist suspects with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause quot;fear or injury quot; in a case involving an alleged top al-Qaeda operative at the centre of a US ...
business	Even a genius can mess up. Bill Gates was a brilliant technologist when he cofounded Microsoft , but as he guided it to greatness in both size and historical consequence, he blundered. He terrorized underlings with his temper and parceled out praise like Scrooge gave to charity. Only the lash inspired the necessary aggressiveness to beat the competition, he thought.
world	Hamas militants broke three weeks of relative calm in Gaza on Tuesday, setting off a bomb in what they said was an elaborate scheme that included a tunnel and a double agent.
world	A Syrian court has released on bail a human rights activist charged with tarnishing the country's image but considered by advocacy groups to be a prisoner of conscience, one of his attorneys said Monday.
world	Reuters - U.S. forces killed more than 50 Shi'ite\militiamen Wednesday in a significant advance into a Baghdad\suburb that is a powerbase for radical cleric Moqtada al-Sadr,\the military said.
world	The radical Shia cleric Moqtada al-Sadr was reported last night to have accepted a peace deal that could end the violent two-week uprising in Najaf and see his militia leave the city #39;s Imam Ali Shrine.
world	At least 18 students have been killed in clashes between rival student gangs in south-eastern Nigeria.
business	NEW YORK (Reuters) - U.S. stocks gained on Monday as oil prices dipped after reports of victory for the Venezuelan president in a referendum on his rule eased fears about the country's oil exports.
world	Television footage aired over the weekend showed a group of Rwandan soldiers dancing and clapping their hands. With AK-47 assault rifles firmly strapped across their shoulders, the 150 troops sported green berets adorned with African Union badges as they ...
world	BAGHDAD, Iraq - Delegates at Iraq's National Conference called Monday for radical Shiite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a holy shrine in Najaf...
world	Ian Thorpe sets the fastest time in the 200m freestyle as swimming's top names cruise into the semi-finals.
business	Halliburton (HAL:NYSE - news - research) sank Tuesday after the Army chose not to extend a deadline for the company to explain its billing in Iraq.
business	The billing dispute between the US Army and Houston-based Halliburton Co. continues as the Army on Tuesday said it would withhold paying 15 percent of future invoices from Halliburton.
business	Reuters - The bulls and the bears are in this\together, scratching their heads and wondering what's going to\happen next.
business	Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.
sports	AP - Italy's Flavia Pennetta won the Idea Prokom Open for her first WTA Tour title, beating Klara Koukalova of the Czech Republic 7-5, 3-6, 6-3 Saturday after French Open champion Anastasia Myskina withdrew before the semifinals because of a rib injury.
business	Reuters - Oil prices jumped to a new record\high near #36;47 on Monday with traders on tenterhooks for the\result of Venezuela's weekend referendum and Iraq's exports\again disrupted by a Shi'ite uprising in the south.
business	Google has signaled that its share auction is nearly complete, asking the Securities and Exchange Commission for approval to begin selling 25.7 million shares of stock starting late this afternoon.
world	Iran's Arash Miresmaili withdraws from the Olympics amid confusion over his reasons.
business	Reuters - Exporters led a fall in Asian shares\on Monday as oil prices set new highs near #36;47 and data showing\the U.S. trade deficit widened to a record raised fresh concern\about the health of the world's largest economy.
world	Reuters - Cities in Okinawa expressed outrage at\the U.S. military on Tuesday for refusing to allow Japanese\police investigate the wreckage of a Marine helicopter that\crashed in the grounds of a university there last week.
world	A British soldier has been killed and another injured after clashes with militia forces in the southern Iraqi city of Basra, said the British Army.
business	NEW YORK, August 17 (New Ratings) Analysts at Merrill Lynch say that a recent survey of global fund managers demonstrates continuously increasing negative sentiments towards the US stock market trends.
sports	A fourth-quarter lead proves fleeting for the Redskins as John Kasay hits a 52-yard field goal Saturday to give the Panthers a 23-20 overtime win.
world	NEW YORK : US share prices surged on Wednesday as bargain hunting and news of a peace deal in the Iraqi city of Najaf overcame all-time high oil prices and weak demand for the Google share float.
business	A music retailer from the Netherlands beats Apple by launching a download service in Europe's latest market battleground. Also: Movie industry wrests agreement from defunct company.... Microsoft challenges Photoshop hellip;. and more.
world	AFP - US President George W. Bush spoke of "the Soviet dinar," even though dinars are the Iraqi currency.
business	NEW YORK (Reuters) - Treasury debt prices rose on Tuesday after July inflation figures proved subdued and soaring oil prices pointed to slower U.S. consumer spending down the line.
world	Chicago Tribune - In the 1980s, while in jail on Robben Island, Nelson Mandela wrote a letter to the wife of one of his prison guards. In it, he said he respected her husband, Christo Brand, as a man of integrity. But he was concerned that Brand, an Afrikaner, didn't understand the value of education.
